Ex_mean Ex_std Ey_mean Ey_std lossx_mean lossx_std lossy_mean lossy_std
0.77347943 0.01223242 0.83203969 0.01367635 0.07470569 0.00060628 0.07956422 0.00079484
0.86130179 0.01574339 0.82658666 0.01170221 0.07325046 0.00072657 0.07651416 0.00083391
1.03688970 0.01474563 0.86404296 0.01354150 0.06252137 0.00063407 0.07653733 0.00083077
0.79543417 0.01090182 0.99390301 0.01737900 0.07946894 0.00102447 0.07186433 0.00057922
0.79380517 0.01332459 0.95686047 0.01577032 0.07996833 0.00061768 0.07432884 0.00063854
0.79098827 0.01102808 1.02013045 0.01611018 0.08296126 0.00065167 0.06755114 0.00070773
0.78057961 0.01156064 0.99035075 0.01191887 0.08230119 0.00065713 0.07442426 0.00066339
0.77384697 0.01104652 0.98052865 0.01609757 0.07561412 0.00066598 0.06663210 0.00042881
0.82739845 0.01151440 0.91881428 0.01535389 0.07897348 0.00080130 0.07234648 0.00071943
0.76570892 0.01043515 0.96020797 0.01937829 0.07884593 0.00057305 0.07105008 0.00053192
0.83993796 0.01018569 0.90284074 0.01509051 0.07719747 0.00075217 0.07216208 0.00050042
0.84341684 0.01018746 0.85941474 0.01540473 0.07749733 0.00079696 0.07520915 0.00082172
0.80004819 0.01017045 0.94835672 0.01605972 0.08233820 0.00078702 0.07313150 0.00066168
0.78240615 0.00978552 1.07361964 0.01550496 0.08061033 0.00076747 0.06866749 0.00060091
0.76175063 0.01514618 1.07648509 0.01606352 0.08057543 0.00073730 0.06209910 0.00060328
0.77560081 0.01146174 0.98953174 0.01702093 0.08278471 0.00063959 0.06945313 0.00056308
0.76754471 0.00907641 1.02747566 0.01467535 0.08315808 0.00067372 0.07202545 0.00054299
0.77665958 0.01120190 1.09561264 0.01623630 0.08031652 0.00079679 0.06397896 0.00078887
0.79094753 0.01053441 1.09262392 0.01286626 0.08079228 0.00076494 0.06187887 0.00057937
0.78866036 0.00883063 1.07108851 0.01657735 0.07786353 0.00065822 0.06383279 0.00030941
0.80106691 0.01263650 1.08940458 0.01785341 0.07864128 0.00089126 0.06239675 0.00068499
0.78108131 0.01031477 0.92250868 0.01303256 0.07413167 0.00069609 0.07029708 0.00071823
0.80993590 0.01238645 1.03289564 0.01752950 0.07693920 0.00046698 0.06408427 0.00059670
0.76770518 0.01240769 1.04524061 0.01708108 0.08161106 0.00084459 0.06865483 0.00064627
0.79820840 0.01184285 1.18997573 0.01531109 0.08342574 0.00075893 0.06002918 0.00056090
0.77724729 0.00846505 1.06966862 0.02067286 0.08363639 0.00067302 0.06734578 0.00058673
0.76408698 0.00918398 1.24366153 0.01200029 0.08084242 0.00052759 0.06134611 0.00044982
0.77730839 0.00992073 0.99575791 0.01577459 0.08067339 0.00062726 0.07036802 0.00075916
0.74128742 0.00856523 1.14187668 0.01119256 0.08213362 0.00088446 0.06370509 0.00064032
0.76963077 0.00888119 1.14074871 0.01544651 0.08323898 0.00064895 0.06483551 0.00063964
0.76850377 0.00895917 1.06351584 0.01678778 0.07764200 0.00077753 0.06449804 0.00048593
0.77122074 0.01395330 1.09784614 0.01804109 0.07994498 0.00085596 0.05939541 0.00051696
0.77819716 0.01290914 1.17237586 0.01565049 0.08380999 0.00054754 0.06307282 0.00042916
0.78398219 0.01431801 1.10482220 0.01275578 0.08270430 0.00052674 0.06598104 0.00059914
0.76423418 0.01105313 1.20355266 0.01949103 0.08155297 0.00050500 0.06465528 0.00061184
0.77580357 0.01324947 1.17285278 0.01404337 0.08444069 0.00081728 0.06415371 0.00052828
0.78752942 0.00974542 1.09901880 0.01510266 0.07884751 0.00082519 0.06500849 0.00049446
0.75880715 0.01128722 1.25114292 0.02005865 0.08239034 0.00067151 0.05974039 0.00051781
0.78969092 0.01475097 1.18770878 0.01646612 0.08117029 0.00077946 0.05841270 0.00055132
0.77113891 0.00939800 1.09689903 0.01595536 0.08147980 0.00086807 0.06287271 0.00047127
0.74726601 0.00948220 1.19226248 0.01736269 0.08225088 0.00081120 0.05888288 0.00051841
0.75860511 0.00928620 1.30496428 0.01931780 0.08149336 0.00082921 0.05975973 0.00043392
0.76858709 0.01047748 1.24457501 0.01580329 0.07776051 0.00079841 0.05795528 0.00047777
0.75156462 0.01164489 1.21024254 0.01823317 0.08202645 0.00062573 0.05939475 0.00056937
0.75926342 0.00980369 1.27636489 0.01915359 0.08233541 0.00070740 0.05683458 0.00058884
0.76251433 0.01100710 1.31418556 0.02325330 0.08587230 0.00071174 0.05882473 0.00056004
0.78377532 0.01070196 1.33188833 0.01826887 0.08420649 0.00087336 0.05303067 0.00050845
0.77527081 0.00975693 1.24860715 0.01915010 0.08247904 0.00068258 0.06026778 0.00048931
0.77185079 0.01230290 1.32598326 0.01314555 0.08192461 0.00089880 0.05629938 0.00051886
0.74243851 0.01134056 1.24056803 0.01798935 0.08371348 0.00063656 0.05897742 0.00058746
0.77493953 0.01110366 1.23723027 0.01521905 0.08471212 0.00090975 0.05919920 0.00056280
0.76096920 0.00936106 1.25220151 0.01817350 0.08099409 0.00077630 0.05699937 0.00042015
0.77547215 0.00940365 1.18546608 0.01601217 0.08470041 0.00068895 0.06275466 0.00066257
0.74478690 0.00915989 1.40546110 0.02146022 0.08730209 0.00067169 0.05261962 0.00049465
0.74761470 0.00889807 1.37942617 0.01741505 0.08717151 0.00069618 0.05226925 0.00057477
0.75566225 0.01217720 1.40406781 0.01806463 0.08084176 0.00063388 0.05426902 0.00046664
0.76720234 0.00959879 1.29317953 0.02264282 0.08538380 0.00103280 0.05719352 0.00040397
0.77502151 0.01250566 1.14585743 0.01980464 0.08269550 0.00067913 0.06422252 0.00055189
0.76569671 0.01061648 1.16438348 0.01981864 0.07957673 0.00084767 0.06710382 0.00045403
0.75930951 0.01375103 1.31446206 0.02126224 0.08505793 0.00087267 0.05651775 0.00055019
0.76455669 0.01044147 1.18570435 0.01591726 0.08175126 0.00099665 0.06004662 0.00042039
0.76120464 0.01048672 1.10840596 0.01381541 0.08308558 0.00096069 0.06407899 0.00052717
0.76920399 0.00773018 1.22217978 0.01804986 0.08134468 0.00070604 0.05877534 0.00038937
0.77282851 0.01268403 1.36605599 0.02009484 0.08464865 0.00069905 0.05611486 0.00030124
0.76546519 0.00809302 1.41049891 0.01950771 0.08587187 0.00067148 0.05395381 0.00044374
0.78152270 0.00998724 1.08206887 0.00906020 0.08647161 0.00071057 0.07158384 0.00081038
0.76443086 0.01245569 1.18140885 0.01987708 0.08184534 0.00067749 0.06038640 0.00053078
0.75922209 0.00986084 1.25990884 0.02510500 0.08548082 0.00106843 0.06091487 0.00051805
0.75488409 0.00934903 1.37400923 0.02160584 0.08133231 0.00076330 0.05500900 0.00055570
0.74068746 0.01190849 1.47396465 0.02120022 0.08748336 0.00097810 0.05351747 0.00041613
0.73634867 0.01073808 1.39401778 0.01939817 0.08476245 0.00071857 0.05335717 0.00058162
0.73457436 0.01106436 1.38367666 0.01428192 0.08511420 0.00071235 0.05281337 0.00035735
0.85104765 0.01367282 0.79186585 0.00856511 0.07510689 0.00057078 0.08139205 0.00079357
0.85463094 0.01284273 0.78332452 0.00837313 0.07423534 0.00055981 0.08208824 0.00081022
0.84904247 0.01135287 0.80704819 0.01290151 0.07400247 0.00077845 0.07810899 0.00093594
0.85703242 0.00912994 0.81678095 0.01503846 0.07564861 0.00053260 0.07997427 0.00070938
0.93212852 0.01078855 0.78620340 0.01231647 0.07275587 0.00060855 0.08314974 0.00081383
0.91183293 0.01261093 0.78071187 0.01261182 0.07173264 0.00083497 0.07771422 0.00062268
1.17443328 0.01397870 0.78224884 0.01608066 0.06107415 0.00061387 0.08357674 0.00070953
1.07405496 0.01897856 0.79203361 0.01252082 0.06727196 0.00051462 0.08363689 0.00064610
1.09306844 0.01589925 0.77656488 0.01048453 0.06510956 0.00072792 0.08004445 0.00087910
1.16158311 0.02019278 0.79671269 0.01027192 0.05975600 0.00055564 0.08211662 0.00073410
0.77390355 0.00811086 0.86369940 0.00977070 0.07814280 0.00072929 0.07629960 0.00065147
0.79647710 0.01227396 0.86971744 0.00863228 0.07637117 0.00082035 0.07597157 0.00055890
0.80671722 0.01338067 0.87942230 0.01437707 0.07720661 0.00055480 0.07741200 0.00058891
0.83300673 0.01471995 0.89291183 0.01269030 0.07801591 0.00067988 0.07547949 0.00074257
0.79347427 0.01097734 0.91062619 0.01277456 0.07988550 0.00075723 0.07377469 0.00078639
0.78924586 0.01089470 0.83348063 0.00935140 0.07902712 0.00043556 0.07241338 0.00058587
0.91921785 0.00989507 0.82983646 0.01398349 0.07114839 0.00061045 0.08188693 0.00077356
0.86199655 0.01227604 0.78488789 0.01143446 0.07691839 0.00060458 0.07246087 0.00072524
0.87958262 0.01320670 0.78610598 0.01339849 0.07682330 0.00066436 0.07820064 0.00076602
0.84973611 0.01077321 0.78486921 0.01184651 0.07545446 0.00091209 0.07749671 0.00071286
0.78457288 0.00977796 0.94512004 0.01170719 0.07926068 0.00089415 0.07620774 0.00043346
0.78258258 0.01160529 0.98010080 0.01106632 0.08291915 0.00072965 0.07394349 0.00072671
0.77168478 0.01028459 0.93776788 0.01229096 0.08009662 0.00100259 0.07254595 0.00079180
0.76379425 0.00817480 0.92307049 0.01384356 0.08016656 0.00085463 0.07272072 0.00072072
0.80559642 0.01290228 0.91098955 0.01212647 0.07843194 0.00061638 0.07222533 0.00054249
0.80511876 0.00951592 0.89626577 0.01351258 0.08087915 0.00083810 0.07368252 0.00055212
0.79578081 0.00981635 0.88250759 0.01122639 0.07928328 0.00085196 0.07356696 0.00064716
0.82166185 0.00974609 0.93223650 0.01168636 0.07396496 0.00062782 0.07388475 0.00068285
0.89207259 0.01133223 0.84920248 0.01453679 0.07670692 0.00064555 0.07393929 0.00062437
0.85824511 0.01715261 0.82303682 0.01113314 0.07394795 0.00069359 0.07609593 0.00058943
0.78792404 0.00983250 1.01775901 0.01771192 0.07876589 0.00083947 0.06994397 0.00048556
0.81233454 0.01004421 0.96193095 0.01339337 0.07774251 0.00080863 0.07202678 0.00080611
0.80093967 0.01037073 1.02806094 0.01215123 0.07795009 0.00057374 0.06952441 0.00071021
0.81852640 0.00991238 0.96683627 0.01286884 0.07778753 0.00058546 0.07433609 0.00062532
0.78919446 0.00824994 0.94136550 0.01440980 0.07894751 0.00075950 0.07336800 0.00080617
0.83965500 0.01327386 0.94480328 0.01047097 0.07363849 0.00066383 0.06796959 0.00053511
0.85468015 0.00949870 0.90408335 0.01177118 0.08152494 0.00093959 0.07544876 0.00057566
0.88772731 0.01556578 0.94863103 0.01376057 0.07523280 0.00082431 0.07320351 0.00065082
0.87187306 0.01318218 0.83518906 0.01271665 0.07795000 0.00057509 0.07525009 0.00064776
0.79227485 0.00848587 1.02801850 0.01562476 0.07911222 0.00093467 0.06777599 0.00066985
0.77895184 0.01453690 1.14289123 0.01548976 0.09197778 0.00084097 0.06241927 0.00039567
0.76485750 0.01166401 1.01742798 0.01595775 0.07952894 0.00100816 0.07076598 0.00078490
0.78458569 0.01399484 1.12764121 0.01599460 0.08297178 0.00061906 0.06426640 0.00049687
0.78986888 0.00813514 1.01692051 0.01709196 0.07901277 0.00085066 0.07277346 0.00052580
0.80761755 0.01194513 1.04703183 0.01855268 0.07974191 0.00073430 0.07001845 0.00077414
0.82597324 0.01002467 1.01581996 0.01433727 0.07840762 0.00055321 0.06788338 0.00063837
0.79619381 0.01078846 1.09414709 0.01702216 0.07969033 0.00085139 0.07054324 0.00054240
0.82102067 0.01252271 1.11481998 0.01208373 0.08035345 0.00062859 0.06280637 0.00050696
0.78619495 0.01087185 1.03740542 0.01707507 0.07762042 0.00064853 0.06813795 0.00046933
0.82374166 0.01268004 1.00551064 0.01451372 0.07998319 0.00070499 0.07051757 0.00048629
0.76481479 0.01181911 1.11386772 0.01612074 0.08003092 0.00091219 0.06512726 0.00073977
0.78742290 0.01377967 1.16762899 0.01513048 0.08328190 0.00085279 0.06314412 0.00036403
0.80230306 0.01168548 1.12935567 0.01645920 0.08181084 0.00077841 0.06076606 0.00056687
0.77913898 0.01105722 1.08122613 0.01684675 0.07797731 0.00076841 0.06805692 0.00061919
0.78443799 0.01003959 1.10137040 0.01628039 0.07927695 0.00067393 0.06659594 0.00058166
0.78845714 0.01131212 1.03885658 0.01070256 0.08034965 0.00080405 0.06801985 0.00074570
0.80486749 0.01416523 1.05486396 0.01438679 0.08115287 0.00109673 0.06897212 0.00048673
0.78231136 0.01248683 1.12008918 0.01594323 0.07883112 0.00077595 0.06741574 0.00066370
0.81457564 0.01104650 1.02116898 0.01409648 0.08101201 0.00063720 0.06943463 0.00070190
0.80232797 0.01302812 1.13953722 0.01513405 0.07770631 0.00071487 0.07074979 0.00057858
0.79581667 0.01027761 1.22071808 0.01777956 0.07893155 0.00071597 0.06281561 0.00055845
0.78300084 0.00940978 1.21811400 0.01607123 0.08252101 0.00063156 0.06264359 0.00045278
0.79704622 0.01183346 1.20338873 0.01733924 0.08409080 0.00070690 0.05826505 0.00051268
0.79702190 0.01043903 1.10091900 0.01934682 0.08300413 0.00080248 0.06740206 0.00058100
0.77793500 0.00930892 1.22387965 0.01923517 0.08247897 0.00110546 0.05934376 0.00070736
0.79337145 0.00787657 1.19533968 0.01413370 0.08239011 0.00051822 0.05870309 0.00055579
0.79563180 0.01183612 1.22234870 0.02046489 0.08385909 0.00076639 0.06279860 0.00072579
0.75420837 0.01439262 1.25579238 0.02153757 0.08222044 0.00063014 0.06064776 0.00053889
0.76110961 0.01187238 1.15711815 0.01993583 0.08138333 0.00071621 0.05936733 0.00050314
0.79574753 0.00631687 1.17440210 0.01765794 0.08273826 0.00079642 0.06292923 0.00058721
0.78057426 0.01127959 1.23573925 0.01636440 0.08101471 0.00074552 0.06538346 0.00034888
0.78234833 0.01260968 1.22801823 0.02166766 0.08426299 0.00066516 0.05781517 0.00029974
0.78134906 0.00977794 1.27193521 0.01979719 0.08509719 0.00080692 0.05781046 0.00046448
0.78368363 0.01388108 1.25408463 0.02514492 0.08033041 0.00072347 0.06037540 0.00040335
0.78549544 0.01052576 1.22481223 0.01826470 0.08334544 0.00093429 0.06273940 0.00047397
0.78730616 0.01164292 1.19337849 0.01941325 0.08207163 0.00104248 0.05948114 0.00057030
0.78159765 0.01013594 1.27430448 0.02039753 0.08268541 0.00070095 0.06032086 0.00065783
0.82324380 0.00942688 1.07103004 0.01674230 0.07957821 0.00050773 0.06942530 0.00060298
0.77166117 0.01214232 1.35502754 0.01804859 0.07929149 0.00073709 0.05628100 0.00052874
0.79633991 0.01108916 1.33379877 0.01343412 0.08284220 0.00074484 0.05291867 0.00040987
0.78854879 0.01205091 1.24828399 0.01938077 0.08527380 0.00071585 0.05799526 0.00049518
0.76724797 0.01018343 1.34732028 0.02107504 0.08678683 0.00068006 0.05247460 0.00038165
0.78649621 0.00868664 1.28967040 0.01773317 0.08549768 0.00064156 0.06096761 0.00046123
0.78516033 0.01203724 1.34432427 0.01437590 0.08445763 0.00084162 0.05694795 0.00034897
0.77973219 0.01139322 1.30707313 0.02751722 0.08288103 0.00075396 0.05727914 0.00054049
0.77102991 0.01382928 1.41449465 0.01455615 0.08324839 0.00092851 0.05247394 0.00041678
0.75803421 0.01099300 1.39833495 0.01928454 0.08466208 0.00119716 0.05164319 0.00041808
0.75877463 0.01273701 1.33582221 0.01688032 0.08249264 0.00065090 0.05803648 0.00055466
0.76843927 0.01237372 1.37826092 0.02243965 0.08565478 0.00062847 0.05410204 0.00046720
0.75985567 0.01062480 1.30195153 0.01761871 0.08232978 0.00064758 0.05687061 0.00055328
0.74779534 0.01220530 1.43322601 0.02105191 0.08549880 0.00068053 0.05338671 0.00040370
0.78360655 0.01093505 1.27061116 0.01745876 0.08304232 0.00062796 0.05709928 0.00052569
0.76864781 0.01319671 1.41126341 0.01992198 0.08141927 0.00081187 0.05249241 0.00036142
0.77327490 0.00749162 1.23329724 0.02363433 0.08307259 0.00075151 0.06158898 0.00048242
0.76439913 0.01239953 1.17420920 0.01626435 0.08177279 0.00077784 0.06109613 0.00061504
0.79401212 0.01112871 1.25579620 0.01588769 0.08406247 0.00093677 0.06218983 0.00034801
0.80075326 0.00940403 1.21787216 0.01370116 0.08133225 0.00074388 0.05996747 0.00044068
0.78095476 0.01202644 1.38457751 0.02374450 0.08351678 0.00069852 0.05403018 0.00041471
0.78346456 0.01424531 1.22452702 0.01790087 0.08370972 0.00077280 0.05912798 0.00042523
0.83071062 0.01395354 1.04979912 0.01160538 0.08057051 0.00070076 0.06829015 0.00065098
0.82950728 0.01352138 0.78675592 0.01108723 0.07324737 0.00054093 0.08227528 0.00076926
0.89173400 0.00841687 0.82112169 0.00904701 0.07597789 0.00097308 0.07751717 0.00079557
0.79165510 0.01460365 0.81070345 0.01253797 0.07708803 0.00100093 0.07774059 0.00096765
0.89718081 0.01230815 0.81722368 0.01502193 0.07491130 0.00050162 0.07749989 0.00078961
0.90430606 0.01146196 0.79991143 0.01421517 0.07103452 0.00089412 0.07999126 0.00076691
0.85166457 0.01542225 0.80225901 0.01019258 0.07215131 0.00067234 0.07417931 0.00062158
1.08196697 0.01780799 0.80599340 0.01196065 0.06650436 0.00047599 0.08099631 0.00077338
1.02208197 0.01975084 0.78341838 0.00967183 0.07398875 0.00064268 0.08198650 0.00062575
1.29141416 0.01928267 0.81174433 0.00947222 0.05602756 0.00047672 0.08265958 0.00069838
1.12320906 0.01522310 0.78183564 0.00866682 0.06572361 0.00048148 0.08222511 0.00074449
0.82440049 0.01248609 0.88702174 0.01373406 0.07787058 0.00080224 0.07841298 0.00046515
0.79299588 0.01250742 0.92782415 0.01419555 0.07391035 0.00083681 0.07621817 0.00056680
0.84375298 0.01291731 0.90948401 0.01332294 0.07588953 0.00070566 0.07348364 0.00059605
0.89230927 0.01534698 0.90557416 0.01255154 0.07327958 0.00073250 0.07651379 0.00076549
0.86881355 0.01318376 0.83824082 0.00997699 0.07597529 0.00098208 0.07634142 0.00085012
0.86807750 0.01217381 0.85541440 0.01279801 0.07790826 0.00078296 0.08216185 0.00071289
0.99698719 0.01503106 0.83319293 0.01173432 0.07054708 0.00062386 0.07632272 0.00060481
0.86361063 0.01089820 0.82072842 0.01142406 0.07411102 0.00042518 0.07536466 0.00074274
0.89327749 0.01360380 0.83423465 0.01352217 0.07326269 0.00072865 0.08012806 0.00067551
0.85742654 0.01225873 0.85575315 0.01207402 0.07524479 0.00068747 0.07748273 0.00050135
0.82576421 0.01257103 1.03753047 0.01529970 0.07894074 0.00066525 0.07094038 0.00058787
0.80087591 0.01137606 0.97975591 0.01588142 0.07870389 0.00082735 0.06958693 0.00058211
0.87264885 0.00973932 0.95832772 0.01178994 0.07508956 0.00079163 0.06910089 0.00068764
0.83509492 0.01069704 0.99051740 0.01223203 0.07615463 0.00065277 0.06895834 0.00065152
0.79997441 0.01165489 0.94288536 0.01129913 0.07846511 0.00062953 0.07203143 0.00083741
0.80387878 0.01208819 0.94674430 0.01720693 0.07852269 0.00069508 0.07074784 0.00075441
0.86639378 0.01183440 0.99492336 0.01340712 0.07845320 0.00070462 0.06878698 0.00074524
0.80709665 0.01135572 0.89474885 0.01379808 0.07689704 0.00090721 0.07250081 0.00069911
0.81925871 0.01304390 0.89595196 0.01280723 0.07700124 0.00078208 0.07178085 0.00057004
0.99323142 0.01013242 0.83874256 0.01612091 0.06958256 0.00059569 0.07535185 0.00064954
0.80834630 0.01109814 0.99170879 0.01522503 0.08137000 0.00050017 0.07114137 0.00064967
0.81163482 0.00964569 1.06174311 0.01724940 0.08067361 0.00049240 0.07344019 0.00061988
0.80737905 0.01328364 1.02938919 0.01695810 0.07837552 0.00068641 0.06796378 0.00059126
0.78928867 0.01497275 1.05679460 0.01246014 0.08305229 0.00092019 0.06932005 0.00064659
0.82429048 0.01133441 0.99387750 0.01753958 0.07669983 0.00074647 0.06846430 0.00051558
0.78284286 0.01327070 0.96653660 0.01233536 0.07997157 0.00078988 0.06812662 0.00070044
0.80377002 0.00960233 0.92086255 0.01587951 0.07465239 0.00071329 0.06896375 0.00060466
0.82927249 0.00970154 0.96613089 0.01573172 0.07625930 0.00071975 0.07259439 0.00063037
0.95200732 0.01010344 0.85718266 0.01091372 0.07057635 0.00080478 0.07495107 0.00073664
0.88939009 0.01157974 0.96730119 0.01850726 0.07401341 0.00079073 0.07407042 0.00049656
0.81910773 0.01063593 1.09443153 0.01577101 0.08202828 0.00074845 0.07053982 0.00070407
0.80213923 0.01026377 1.17501861 0.02036488 0.08254666 0.00094340 0.06339770 0.00052981
0.79516190 0.00758722 1.07286627 0.01475464 0.08168836 0.00076487 0.06810226 0.00062847
0.79666721 0.01143821 1.12140886 0.01720597 0.08390007 0.00080658 0.06829814 0.00067704
0.79986500 0.01211049 1.09025265 0.01459027 0.08200195 0.00100671 0.05944090 0.00068708
0.78154589 0.00848176 1.18806219 0.01184053 0.07927441 0.00065343 0.06212206 0.00060378
0.79992570 0.01571008 1.14909004 0.01770583 0.08371607 0.00070281 0.06132079 0.00042904
0.93930165 0.01559143 1.01732295 0.01746292 0.07457730 0.00067448 0.06824743 0.00058300
0.93527104 0.01430893 1.01445127 0.01561235 0.07760034 0.00067394 0.06957827 0.00053988
0.79461088 0.00834929 1.18666879 0.02077200 0.07816784 0.00069712 0.06032034 0.00053751
