vxy_mean vxy_std vyx_mean vyx_std e1max_mean e1max_std
0.39810000 0.02840000 0.39970000 0.02860000 2.49530000 0.00440000
0.39630000 0.02500000 0.39020000 0.03530000 2.17070000 0.00560000
0.40490000 0.02430000 0.41940000 0.03250000 1.80760000 0.00390000
0.40440000 0.02590000 0.41050000 0.03320000 1.89450000 0.00420000
0.40800000 0.03000000 0.39900000 0.03630000 2.27980000 0.00470000
0.39150000 0.02420000 0.40230000 0.03350000 1.86560000 0.00410000
0.39540000 0.02390000 0.40600000 0.03450000 2.31910000 0.00380000
0.39310000 0.02440000 0.40600000 0.03270000 2.21450000 0.00370000
0.40520000 0.02710000 0.40830000 0.03750000 1.76900000 0.00440000
0.39970000 0.02870000 0.40350000 0.03660000 2.51700000 0.00390000
0.39790000 0.02590000 0.40210000 0.03190000 1.94480000 0.00420000
0.39950000 0.02370000 0.40690000 0.03390000 2.23340000 0.00570000
0.40450000 0.02460000 0.41170000 0.03350000 2.26370000 0.00470000
0.39230000 0.02310000 0.42210000 0.03470000 1.84480000 0.00390000
0.39320000 0.02780000 0.41790000 0.03220000 2.32420000 0.00380000
0.39470000 0.02550000 0.41770000 0.03720000 1.84420000 0.00380000
0.40520000 0.02950000 0.40850000 0.03360000 2.29810000 0.00450000
0.41280000 0.02640000 0.42240000 0.03510000 1.92680000 0.00450000
0.39520000 0.02960000 0.40260000 0.03630000 2.04310000 0.00550000
0.40420000 0.02380000 0.41190000 0.03950000 2.01780000 0.00380000
0.40200000 0.02630000 0.40550000 0.03380000 2.25810000 0.00380000
0.38890000 0.02410000 0.40440000 0.03530000 2.11380000 0.00360000
0.40680000 0.02410000 0.40400000 0.03630000 1.84720000 0.00400000
0.40090000 0.02370000 0.40880000 0.03450000 2.07570000 0.00380000
0.40400000 0.02200000 0.40640000 0.03640000 2.32110000 0.00390000
0.39640000 0.02560000 0.42020000 0.03750000 1.79650000 0.00360000
0.40050000 0.02550000 0.41000000 0.03530000 1.77070000 0.00340000
0.39950000 0.02310000 0.40740000 0.03160000 2.08510000 0.00540000
0.40400000 0.02490000 0.38740000 0.03390000 2.28320000 0.00360000
0.39100000 0.02470000 0.40420000 0.03200000 2.08260000 0.00360000
0.39170000 0.02300000 0.40290000 0.04030000 2.48710000 0.00550000
0.38180000 0.02390000 0.40780000 0.03700000 1.94050000 0.00350000
0.39630000 0.02770000 0.41120000 0.03590000 2.24270000 0.00460000
0.40670000 0.02740000 0.41070000 0.03190000 2.66600000 0.00360000
0.40070000 0.02500000 0.40020000 0.03620000 1.99440000 0.00490000
0.38270000 0.02280000 0.41280000 0.03490000 2.33660000 0.00400000
0.37940000 0.02520000 0.41160000 0.03650000 1.86470000 0.00360000
0.39020000 0.02440000 0.40680000 0.03420000 2.41350000 0.00370000
0.38150000 0.02440000 0.41350000 0.03320000 2.60450000 0.00560000
0.38770000 0.02490000 0.41560000 0.03680000 2.15650000 0.00570000
0.39300000 0.02370000 0.40120000 0.03330000 2.03330000 0.00390000
0.39170000 0.02780000 0.40760000 0.03200000 1.99850000 0.00350000
0.38630000 0.02660000 0.40280000 0.03320000 2.56570000 0.00360000
0.39170000 0.02960000 0.41330000 0.03440000 2.16880000 0.00350000
0.39970000 0.02620000 0.41010000 0.03450000 2.35010000 0.00480000
0.39590000 0.02620000 0.41100000 0.03810000 1.99520000 0.00430000
0.40470000 0.02640000 0.40300000 0.03190000 2.38050000 0.00420000
0.41430000 0.02600000 0.42100000 0.03960000 1.69800000 0.00430000
0.41610000 0.02350000 0.40670000 0.03290000 1.59260000 0.00530000
0.43110000 0.02320000 0.42130000 0.03250000 1.53540000 0.00410000
0.42100000 0.02360000 0.41110000 0.03220000 1.77170000 0.00500000
0.40800000 0.02610000 0.40670000 0.03190000 1.74030000 0.00500000
0.41670000 0.02540000 0.41450000 0.03630000 1.67680000 0.00410000
0.41410000 0.02720000 0.41250000 0.03470000 1.71610000 0.00450000
0.39940000 0.02560000 0.43340000 0.03490000 1.67860000 0.00570000
0.42050000 0.02680000 0.41370000 0.03450000 1.89910000 0.00390000
0.42110000 0.02680000 0.42650000 0.03410000 1.97480000 0.00570000
0.39940000 0.02390000 0.41580000 0.03970000 1.57500000 0.00680000
0.40600000 0.02490000 0.40920000 0.02960000 1.74000000 0.00420000
0.38900000 0.02680000 0.41890000 0.03270000 1.75560000 0.00400000
0.40710000 0.02460000 0.40550000 0.03570000 1.76800000 0.00520000
0.40400000 0.02500000 0.41750000 0.03820000 1.71980000 0.00430000
0.40950000 0.02440000 0.40430000 0.03260000 1.67230000 0.00450000
0.38990000 0.02300000 0.40850000 0.03340000 1.51920000 0.00330000
0.40470000 0.02520000 0.40980000 0.03180000 1.89380000 0.00480000
0.41480000 0.02310000 0.42010000 0.03610000 1.76060000 0.00370000
0.39100000 0.02600000 0.39530000 0.03730000 1.73270000 0.00380000
0.40470000 0.02540000 0.41210000 0.03660000 1.88060000 0.00420000
0.42120000 0.02720000 0.40820000 0.03480000 1.94720000 0.00390000
0.41420000 0.03300000 0.41260000 0.03790000 1.83970000 0.00380000
0.40130000 0.02440000 0.39770000 0.03560000 1.83930000 0.00400000
0.40700000 0.02660000 0.40850000 0.03720000 1.78790000 0.00400000
0.39510000 0.02560000 0.41420000 0.03510000 2.22780000 0.00590000
0.40280000 0.02450000 0.40680000 0.03520000 1.80630000 0.00390000
0.40300000 0.02620000 0.40630000 0.04030000 1.70160000 0.00360000
0.41000000 0.02470000 0.40940000 0.03790000 2.07190000 0.00550000
0.39140000 0.02810000 0.41180000 0.03570000 1.85220000 0.00440000
0.40650000 0.02520000 0.41780000 0.03530000 1.75760000 0.00460000
0.40540000 0.02600000 0.41510000 0.03290000 1.96080000 0.00380000
0.40030000 0.02660000 0.40040000 0.03120000 1.96150000 0.00410000
0.40640000 0.02580000 0.40390000 0.03520000 2.00780000 0.00570000
0.40490000 0.02640000 0.41900000 0.03700000 2.27990000 0.00550000
0.40700000 0.02520000 0.39570000 0.03210000 2.15940000 0.00300000
0.38950000 0.02810000 0.40530000 0.03650000 2.16260000 0.00340000
0.40150000 0.02500000 0.40820000 0.03700000 2.45540000 0.00460000
0.40220000 0.02600000 0.39900000 0.03660000 1.91350000 0.00400000
0.39430000 0.02590000 0.39890000 0.03390000 2.00510000 0.00550000
0.40190000 0.02830000 0.40620000 0.03190000 2.19750000 0.00530000
0.38930000 0.02500000 0.40160000 0.03780000 1.96200000 0.00530000
0.39540000 0.02950000 0.42000000 0.03470000 2.33950000 0.00340000
0.38410000 0.02960000 0.41850000 0.03530000 2.02580000 0.00310000
0.39590000 0.02430000 0.40420000 0.03480000 2.22530000 0.00370000
0.39980000 0.02480000 0.40780000 0.03610000 2.14700000 0.00460000
0.41260000 0.02740000 0.40690000 0.03670000 1.98140000 0.00390000
0.39580000 0.02640000 0.40390000 0.03690000 1.92550000 0.00390000
0.39460000 0.02660000 0.41750000 0.03270000 2.01730000 0.00380000
0.39250000 0.02610000 0.40880000 0.03340000 2.08520000 0.00350000
0.39420000 0.02640000 0.41800000 0.03790000 2.14290000 0.00300000
0.39690000 0.02200000 0.40460000 0.04090000 2.41390000 0.00400000
0.38890000 0.02580000 0.40660000 0.03540000 1.93610000 0.00380000
0.39100000 0.02320000 0.41440000 0.03550000 1.87470000 0.00420000
0.39660000 0.02740000 0.40200000 0.03640000 1.76440000 0.00480000
0.39720000 0.02710000 0.41730000 0.03240000 2.75230000 0.00440000
0.39570000 0.02270000 0.40010000 0.03740000 2.11440000 0.00400000
0.39960000 0.02590000 0.39420000 0.03400000 2.35280000 0.00360000
0.41130000 0.02420000 0.39330000 0.03570000 2.54930000 0.00390000
0.38960000 0.02850000 0.41150000 0.03740000 2.58410000 0.00620000
0.38740000 0.02230000 0.41070000 0.03480000 2.54750000 0.00410000
0.38800000 0.02570000 0.41770000 0.03730000 1.98660000 0.00400000
0.39270000 0.02350000 0.41090000 0.03380000 2.42880000 0.00580000
0.39820000 0.02880000 0.40810000 0.03180000 2.29710000 0.00430000
0.38660000 0.02340000 0.41950000 0.03650000 2.37400000 0.00450000
0.39940000 0.02480000 0.40530000 0.03330000 2.38300000 0.00500000
0.40470000 0.02480000 0.40240000 0.03110000 2.16330000 0.00440000
0.40230000 0.02420000 0.41480000 0.03570000 1.87090000 0.00340000
0.39330000 0.02790000 0.40340000 0.03120000 2.42620000 0.00380000
0.39250000 0.02460000 0.40590000 0.03500000 2.62370000 0.00420000
0.38390000 0.02650000 0.40740000 0.03770000 2.13130000 0.00390000
0.39160000 0.02610000 0.40290000 0.03410000 2.51660000 0.00390000
0.39720000 0.02700000 0.40590000 0.03620000 2.46470000 0.00380000
0.38350000 0.02380000 0.41290000 0.03100000 2.51490000 0.00530000
0.38480000 0.02600000 0.40690000 0.03610000 2.45680000 0.00420000
0.39630000 0.02190000 0.40920000 0.03440000 2.50230000 0.00380000
0.38350000 0.02420000 0.40430000 0.03510000 2.46170000 0.00460000
0.39200000 0.02860000 0.39280000 0.03700000 2.59510000 0.00380000
0.39090000 0.02540000 0.41600000 0.03650000 2.34550000 0.00460000
0.41280000 0.02730000 0.39210000 0.03290000 2.61980000 0.00500000
0.39370000 0.02740000 0.41940000 0.03320000 2.21990000 0.00390000
0.38070000 0.02370000 0.41400000 0.03380000 2.46560000 0.00640000
0.39300000 0.02620000 0.41510000 0.03570000 2.66470000 0.00380000
0.39940000 0.02270000 0.41420000 0.03490000 2.93980000 0.00440000
0.38600000 0.02320000 0.41600000 0.03800000 2.12140000 0.00400000
0.38870000 0.02310000 0.41560000 0.03660000 2.39000000 0.00400000
0.38200000 0.02340000 0.40630000 0.03400000 2.86090000 0.00570000
0.38620000 0.02530000 0.41100000 0.03340000 2.80250000 0.00340000
0.37900000 0.02730000 0.40150000 0.03300000 2.32140000 0.00450000
0.39100000 0.02530000 0.40710000 0.03420000 2.68590000 0.00430000
0.38680000 0.02600000 0.40380000 0.03610000 2.28660000 0.00370000
0.39160000 0.02550000 0.40630000 0.03660000 2.95120000 0.00450000
0.39140000 0.02550000 0.41010000 0.03400000 2.41470000 0.00380000
0.40600000 0.02350000 0.40770000 0.04110000 3.06910000 0.00430000
0.38260000 0.02400000 0.39740000 0.03490000 2.42050000 0.00460000
0.38470000 0.02560000 0.40910000 0.03390000 2.75220000 0.00370000
0.38900000 0.02340000 0.39900000 0.04070000 2.95720000 0.00440000
0.41420000 0.02560000 0.41400000 0.03960000 1.65560000 0.00360000
0.41680000 0.02450000 0.40550000 0.03820000 1.65040000 0.00400000
0.42040000 0.02590000 0.40050000 0.03240000 1.68770000 0.00400000
0.41830000 0.02620000 0.42080000 0.03190000 2.16520000 0.00480000
0.42460000 0.02840000 0.40720000 0.03460000 1.76480000 0.00430000
0.40880000 0.02540000 0.41970000 0.03400000 1.68490000 0.00440000
0.41800000 0.02350000 0.42590000 0.03890000 1.91300000 0.00410000
0.42130000 0.02250000 0.40920000 0.03250000 1.68400000 0.00560000
0.41780000 0.02300000 0.42020000 0.03410000 1.85990000 0.00450000
0.40670000 0.02520000 0.40450000 0.03530000 2.07950000 0.00450000
0.40510000 0.02890000 0.41730000 0.03250000 1.75500000 0.00400000
0.41540000 0.02470000 0.41210000 0.03390000 1.77100000 0.00410000
0.41370000 0.02540000 0.40700000 0.03680000 1.78620000 0.00360000
0.40320000 0.02540000 0.41150000 0.03670000 1.75510000 0.00480000
0.41080000 0.02720000 0.41110000 0.03730000 1.77360000 0.00540000
0.41410000 0.02530000 0.42550000 0.03540000 2.31500000 0.00420000
0.40540000 0.02850000 0.40640000 0.03330000 1.66680000 0.00360000
0.41900000 0.02790000 0.40130000 0.03890000 1.75890000 0.00360000
0.40800000 0.02680000 0.41360000 0.03710000 2.45510000 0.00450000
0.41160000 0.02630000 0.39650000 0.03470000 1.84360000 0.00420000
0.41350000 0.02530000 0.40550000 0.03520000 2.06340000 0.00390000
0.38860000 0.02520000 0.42060000 0.03160000 1.78350000 0.00420000
0.39180000 0.02630000 0.40640000 0.03220000 2.08860000 0.00410000
0.41100000 0.02570000 0.41190000 0.04390000 1.88940000 0.00430000
0.39830000 0.02570000 0.41350000 0.03620000 2.08240000 0.00460000
0.39340000 0.02330000 0.39780000 0.03300000 2.04210000 0.00390000
0.39040000 0.02460000 0.40540000 0.03790000 2.29470000 0.00390000
0.41230000 0.02370000 0.40490000 0.03600000 1.94280000 0.00330000
0.39740000 0.02690000 0.40630000 0.03470000 2.39240000 0.00450000
0.39010000 0.02380000 0.41440000 0.03810000 2.20500000 0.00440000
0.40260000 0.02690000 0.40810000 0.03400000 2.35670000 0.00430000
0.39030000 0.02240000 0.39890000 0.03430000 2.24600000 0.00370000
0.38880000 0.02540000 0.41310000 0.03400000 1.81520000 0.00410000
0.39670000 0.02570000 0.41650000 0.03710000 2.09460000 0.00400000
0.38910000 0.02430000 0.40740000 0.03390000 2.40450000 0.00460000
0.40250000 0.02510000 0.39950000 0.03310000 1.79520000 0.00460000
0.39240000 0.02250000 0.40820000 0.03540000 2.10240000 0.00370000
0.40750000 0.02340000 0.41770000 0.03340000 2.02710000 0.00380000
0.40350000 0.02430000 0.39680000 0.03490000 2.64770000 0.00380000
0.39170000 0.02260000 0.41550000 0.03570000 2.49250000 0.00340000
0.37650000 0.02830000 0.40620000 0.03600000 1.92730000 0.00470000
0.39250000 0.02700000 0.41710000 0.03520000 1.93860000 0.00530000
0.38090000 0.02750000 0.40980000 0.03980000 1.83170000 0.00350000
0.39230000 0.02390000 0.41190000 0.03540000 2.35970000 0.00470000
0.39720000 0.02580000 0.40430000 0.03410000 2.23710000 0.00350000
0.39910000 0.02430000 0.40370000 0.02970000 2.42670000 0.00450000
0.40250000 0.02250000 0.40510000 0.03070000 2.10650000 0.00410000
0.39490000 0.02720000 0.41230000 0.03570000 2.55350000 0.00440000
0.39920000 0.02400000 0.40660000 0.03860000 2.47210000 0.00530000
0.39700000 0.02180000 0.42480000 0.03470000 2.29740000 0.00380000
0.39640000 0.02500000 0.40890000 0.03570000 2.16520000 0.00470000
0.38800000 0.02900000 0.40950000 0.04250000 2.44900000 0.00370000
0.38950000 0.02480000 0.41260000 0.03020000 1.92170000 0.00330000
0.39920000 0.03100000 0.41010000 0.03160000 2.48000000 0.00430000
0.37090000 0.02770000 0.42310000 0.03170000 2.58240000 0.00410000
0.38900000 0.02510000 0.40210000 0.03490000 2.30000000 0.00420000
0.38820000 0.02600000 0.42010000 0.03750000 2.93530000 0.00410000
0.38290000 0.02680000 0.39560000 0.03390000 1.96040000 0.00380000
0.39310000 0.02580000 0.41230000 0.03630000 2.64820000 0.00470000
0.38750000 0.02590000 0.40820000 0.03440000 2.71860000 0.00420000
0.38670000 0.02270000 0.40990000 0.03460000 1.89790000 0.00480000
0.39790000 0.02490000 0.40770000 0.03450000 2.59870000 0.00400000
0.39910000 0.02300000 0.40850000 0.03680000 3.02080000 0.00390000
0.38780000 0.03020000 0.40590000 0.03520000 2.23500000 0.00390000
0.37650000 0.02800000 0.40000000 0.03750000 2.24940000 0.00350000
0.37480000 0.02790000 0.41160000 0.03680000 2.64600000 0.00400000
0.37820000 0.02670000 0.40500000 0.03480000 2.66910000 0.00370000
0.38530000 0.02610000 0.41570000 0.03550000 2.94830000 0.00430000
0.40280000 0.02720000 0.41010000 0.03810000 2.88550000 0.00520000
0.39490000 0.02850000 0.40720000 0.03500000 2.77640000 0.00360000
0.38880000 0.02740000 0.41680000 0.03640000 2.71280000 0.00570000
0.37690000 0.02510000 0.40160000 0.03540000 2.26070000 0.00400000
0.38340000 0.02710000 0.39440000 0.03330000 2.41190000 0.00440000
0.37370000 0.02480000 0.38980000 0.03300000 2.82580000 0.00410000
0.40550000 0.02640000 0.39940000 0.03650000 3.09210000 0.00340000
0.38450000 0.02560000 0.40720000 0.03720000 2.36010000 0.00360000
0.39440000 0.02520000 0.41640000 0.03570000 2.91310000 0.00360000
0.39840000 0.02590000 0.39380000 0.03650000 3.01100000 0.00430000
0.38390000 0.02500000 0.40920000 0.03510000 3.12180000 0.00490000
0.38740000 0.02310000 0.41410000 0.03410000 2.24250000 0.00330000
0.38520000 0.02690000 0.40860000 0.03420000 2.84770000 0.00400000
0.38510000 0.02400000 0.41410000 0.03190000 2.74460000 0.00360000
0.38640000 0.02470000 0.41020000 0.03680000 2.36910000 0.00420000
0.38000000 0.02490000 0.40430000 0.03440000 2.73300000 0.00410000
0.39960000 0.02380000 0.41200000 0.03070000 2.90880000 0.00430000
0.37340000 0.02430000 0.41210000 0.03540000 3.24760000 0.00540000
0.37940000 0.02380000 0.41520000 0.03400000 2.68270000 0.00480000
0.38750000 0.02190000 0.39870000 0.03430000 2.53540000 0.00410000
0.38130000 0.02420000 0.40050000 0.03960000 3.21050000 0.00400000
0.38710000 0.02540000 0.40440000 0.03410000 3.28010000 0.00400000
0.37560000 0.02440000 0.41310000 0.03630000 3.14750000 0.00470000
0.38470000 0.02740000 0.40030000 0.03480000 3.29850000 0.00400000
0.37680000 0.02710000 0.40690000 0.03580000 3.08230000 0.00430000
0.39020000 0.02930000 0.40910000 0.03720000 3.33330000 0.00410000
0.38520000 0.02770000 0.41850000 0.03200000 3.38120000 0.00420000
0.37420000 0.02620000 0.40340000 0.03550000 3.04610000 0.00460000
0.41630000 0.02470000 0.41890000 0.03550000 2.04500000 0.00450000
0.42230000 0.02810000 0.42970000 0.03140000 1.81470000 0.00510000
0.41430000 0.02840000 0.41930000 0.03290000 1.66040000 0.00400000
0.41420000 0.02730000 0.40190000 0.03150000 1.70900000 0.00370000
0.42320000 0.02620000 0.41650000 0.03500000 1.97950000 0.00450000
0.42580000 0.02560000 0.40470000 0.03810000 1.70210000 0.00410000
0.40350000 0.02700000 0.41210000 0.03250000 1.74210000 0.00350000
0.40840000 0.02790000 0.40690000 0.03920000 1.67280000 0.00540000
0.40990000 0.03010000 0.41210000 0.03260000 1.69290000 0.00380000
0.40100000 0.02500000 0.40710000 0.03080000 1.81500000 0.00400000
0.40390000 0.02740000 0.39810000 0.03710000 1.79340000 0.00410000
0.41100000 0.02490000 0.41380000 0.03530000 1.81680000 0.00390000
0.42990000 0.02840000 0.41470000 0.03510000 1.68170000 0.00380000
0.41660000 0.02460000 0.40420000 0.03390000 1.92170000 0.00360000
0.39940000 0.02550000 0.40890000 0.03500000 1.78170000 0.00340000
0.40440000 0.02600000 0.41230000 0.03230000 1.98120000 0.00550000
0.40080000 0.02710000 0.40140000 0.03140000 1.98330000 0.00430000
0.39950000 0.02520000 0.41170000 0.03270000 2.01310000 0.00370000
0.41170000 0.02600000 0.40940000 0.03510000 2.04440000 0.00590000
0.39150000 0.02370000 0.43130000 0.03450000 1.88480000 0.00380000
0.41690000 0.02370000 0.42580000 0.03630000 2.44530000 0.00500000
0.40260000 0.02530000 0.41570000 0.03550000 1.82900000 0.00530000
0.40150000 0.02370000 0.41910000 0.03340000 2.07750000 0.00430000
0.39240000 0.02600000 0.42010000 0.03340000 1.83650000 0.00450000
0.39710000 0.02300000 0.40500000 0.03520000 1.96000000 0.00420000
0.40070000 0.02370000 0.40660000 0.03390000 1.87900000 0.00390000
0.40690000 0.02510000 0.42170000 0.03160000 2.33130000 0.00410000
0.39210000 0.02690000 0.40480000 0.03380000 1.95350000 0.00410000
0.38980000 0.02850000 0.40880000 0.03880000 1.92160000 0.00520000
0.38520000 0.02920000 0.40990000 0.03210000 2.40230000 0.00460000
0.39060000 0.01950000 0.39880000 0.03270000 2.10630000 0.00410000
0.39580000 0.02450000 0.40480000 0.03770000 2.06630000 0.00390000
0.38910000 0.02500000 0.40370000 0.03680000 2.40340000 0.00510000
0.39140000 0.02840000 0.41670000 0.03640000 2.63080000 0.00400000
0.40330000 0.02630000 0.40060000 0.03610000 2.82320000 0.00490000
0.41210000 0.02640000 0.41320000 0.03350000 2.36010000 0.00510000
0.40520000 0.02580000 0.41890000 0.03500000 2.68710000 0.00470000
0.39890000 0.02520000 0.42310000 0.03440000 2.59770000 0.00420000
0.39000000 0.02480000 0.40870000 0.03120000 2.05050000 0.00430000
0.39950000 0.02510000 0.40890000 0.03230000 2.03080000 0.00390000
0.38900000 0.02260000 0.41450000 0.03660000 2.76730000 0.00480000
0.37850000 0.02450000 0.41230000 0.03710000 2.29010000 0.00370000
0.39520000 0.02480000 0.40460000 0.03520000 2.72630000 0.00450000
0.39120000 0.02300000 0.42060000 0.03700000 1.99140000 0.00490000
0.38040000 0.02500000 0.40950000 0.03480000 2.56840000 0.00360000
0.37700000 0.02430000 0.41520000 0.03480000 2.00370000 0.00290000
0.39230000 0.02760000 0.41760000 0.03310000 2.30510000 0.00450000
0.37150000 0.02680000 0.41340000 0.03300000 2.06910000 0.00470000
0.40000000 0.02250000 0.40020000 0.03290000 2.78820000 0.00820000
0.38270000 0.02600000 0.40780000 0.03560000 2.18280000 0.00390000
0.37560000 0.02870000 0.40120000 0.03310000 3.19460000 0.00480000
0.38770000 0.02870000 0.39880000 0.03370000 2.23180000 0.00530000
0.39450000 0.02710000 0.40490000 0.03570000 2.83500000 0.00350000
0.39040000 0.02690000 0.40210000 0.03520000 2.42300000 0.00440000
0.38070000 0.02670000 0.39600000 0.03580000 2.40380000 0.00380000
0.38070000 0.02540000 0.41660000 0.03320000 2.27000000 0.00430000
